# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.157629017019644,0.143693140242249
0.210574681637809,0.30101900966838
0.508760605240241,0.101478691678494
0.0757000693120062,0.0784202176146209
0.674178699031472,0.267126389080659
0.0729053672403097,0.146876055980101
0.890339130302891,0.376714789541438
0.946005636826158,0.935687704244629
0.268348167650402,0.454575786599889
0.442356476793066,0.731288219569251
0.715438836719841,0.194950182223693
0.131008359836414,0.439634527312592
0.35533132054843,0.645546094281599
0.583031034562737,0.0702767244074494
0.999745876295492,0.214610878145322
0.63279342208989,0.0689143680501729
0.68930104887113,0.625689671607688
0.00620896159671247,0.365236356621608
0.22788031748496,0.370907405158505
NA,0.0197451638523489
0.783221637830138,0.37553911563009
0.122829055646434,NA
0.457498176256195,0.661966057261452
0.571013010339811,0.141670787008479
0.114739091601223,0.238496740814298
0.516566367587075,0.00705672078765929
0.456689635291696,0.489411995047703
0.229312980547547,0.838188983034343
0.519802862079814,0.232575789559633
0.329226996051148,0.489167147316039
0.386637672316283,0.540075749158859
NA,0.208983267191797
0.710274782497436,0.680801812093705
0.235490744234994,0.544056636979803
0.182212644256651,0.993063256843016
0.103826543781906,NA
NA,0.509500470710918
0.484204445732757,0.47443342814222
0.101521050557494,NA
0.813618462532759,0.0796363789122552
0.922683965880424,0.00337685667909682
0.8957485309802,0.0255456180311739
0.659672668436542,0.920793254859746
0.560074977809563,0.985608891118318
0.309527604142204,NA
0.599593327147886,0.347133214818314
0.298820016672835,0.480494018411264
0.289465062320232,0.621958452044055
0.639083728194237,0.655576100572944
0.295028556836769,0.829572321847081
0.483539891894907,0.59719669050537
0.0874662229325622,0.672947341576219
0.745984108187258,0.379500539973378
0.609838069183752,0.852830365067348
NA,0.621407063212246
0.644241141621023,0.720805494813249
0.742726652417332,0.0547740000765771
0.506883307592943,0.422017212258652
