# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.0704222766216844,0.637874158332124
0.634205309441313,0.927197779761627
0.112390879541636,0.0195156552363187
0.538244812982157,0.966759636066854
0.793526686728001,0.907443726668134
0.338440195424482,0.4530058526434
0.684980868594721,0.218743656761944
0.845988724613562,0.869232185184956
NA,0.223256066208705
0.575533024035394,0.752567115006968
0.246822721557692,0.462405569618568
0.494617436546832,0.19063391815871
0.594192367978394,0.311621413100511
0.905775020597503,0.917286951560527
0.600599900586531,0.606613378040493
0.971859272336587,0.0314113388303667
0.0321488701738417,0.179403369082138
0.955832488602027,0.794211414176971
0.70243362756446,0.0149754087906331
0.81804094533436,0.893926625372842
0.658514867536724,0.000237868865951896
0.935916547197849,0.650464328704402
0.288018549559638,0.724307056050748
0.850336713949218,0.776242503430694
0.497805180959404,0.610614907694981
0.524339402094483,0.495657933643088
0.493257492780685,0.18507097964175
0.557924178196117,0.33582865819335
0.596287154126912,0.00441899616271257
0.20832562004216,0.0674741610419005
0.55264144577086,0.738950918894261
0.606161367148161,0.475802508881316
0.305936504621059,0.444342427887022
0.0568548864684999,0.0976598663255572
0.608813319122419,0.590180645696819
0.285369875375181,0.525147438747808
0.6294886469841,0.615034604212269
0.519411672838032,0.213704128284007
0.420377565314993,0.315133813535795
0.684192846762016,0.0139639598783106
0.649020119337365,0.533193247159943
0.298173127463087,NA
0.207743094535545,0.922928406856954
NA,0.0275770495645702
0.189053472597152,0.16836486547254
0.345072352793068,0.85564238531515
0.908701739041135,0.480087701696903
0.930525262607262,0.159768680576235
0.584575668675825,0.789124986389652
0.830976358149201,0.709612456383184
0.480601748917252,0.202769658295438
0.408185492036864,0.528534934157506
0.862438170006499,0.00634214212186635
0.543466094182804,NA
0.490373709006235,0.180242956383154
0.903984427684918,0.336461519123986
0.940036410000175,0.0349962799809873
NA,0.11237359768711
0.899407035205513,0.213280934840441
0.659614762291312,0.853150964714587
0.0856583476997912,0.272740573156625
0.894328034715727,NA
0.564516900572926,0.505668392172083
0.806443926412612,0.476293635554612
