# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.337662052363157,0.69470349419862
0.00762426783330739,0.0984073297586292
0.370945675764233,0.248205415438861
0.810719661414623,0.862290763761848
0.885919895023108,0.107230975292623
0.870392912300304,0.672117327805609
0.323766441782936,0.0502336646895856
0.869047731626779,0.443265144480392
0.0729494236875325,0.124651698861271
0.441507731564343,0.314336452633142
0.294290194986388,0.549828979652375
0.0209858645685017,0.156056855106726
0.521667862078175,0.830368870170787
0.310435275547206,0.847975169308484
0.525344241643324,0.00114605599083006
0.288994864793494,0.818087600870058
0.964005050715059,0.509424978401512
0.770796060794964,0.0408747675828636
0.609153696801513,0.591158913681284
0.587006318382919,0.751793920295313
0.987176003865898,0.342038374394178
0.786794045940042,0.837956621311605
0.629984000464901,0.0131729773711413
0.377145336242393,0.171036844607443
0.746604908490553,0.474540648283437
0.312184383161366,NA
0.0394829877186567,0.172604124760255
0.488722427049652,0.70331893558614
0.593673958908767,0.723968114936724
0.702342588920146,0.00769312446936965
0.721561601851135,0.633890305412933
0.610212614526972,0.353511164430529
0.757377361645922,0.28153571835719
0.347938949009404,0.679392783902586
0.602123239310458,0.826372463488951
NA,0.573774917284027
0.0717690964229405,0.511053782887757
0.91727806488052,0.882535652723163
0.110495983855799,0.756843240000308
0.414625105448067,0.514931114157662
0.865169198485091,0.850609781686217
0.608177110552788,0.235885723959655
0.20126688783057,0.94205320160836
0.0863995305262506,0.359593933215365
0.639224485727027,0.422189178876579
0.580127919092774,0.437618108466268
0.335881008766592,0.629189609317109
0.97673633066006,0.531656068284065
0.321638605557382,0.834397659869865
0.487048451323062,0.432156709721312
0.541662016650662,0.286723296856508
0.433328120969236,0.29212931310758
0.531369051663205,0.485261164372787
0.224019698332995,0.238687593257055
0.343116485979408,0.93833835888654
0.0641189832240343,0.920850702328607
0.525921349879354,0.445702305994928
0.800512356217951,0.238008779706433
0.663435071241111,0.0868775008711964
0.256632187636569,NA
0.651731316000223,0.395432220306247
0.863873208640143,0.948419234249741
0.940945060458034,0.396329762414098
0.6612765903119,0.388222382869571
0.667527010198683,0.969886475708336
NA,0.309141157893464
0.353825569385663,0.273353143595159
0.921867395052686,0.256042558467016
0.184774515219033,0.338345198426396
0.731843945803121,0.41746917529963
0.0261164484545588,0.6533190428745
0.133236840134487,0.642634171294048
0.151189014548436,0.740013303468004
0.881028439151123,0.818048636661842
0.113147796830162,0.748123308178037
0.619046150706708,0.245964745525271
0.153217099839821,0.359105097595602
0.637131464434788,0.958169953199103
0.0776760494336486,0.907842990010977
0.619105221237987,0.270298569463193
0.213388460222632,0.0201305102091283
0.149067581165582,0.703340276842937
0.383643909823149,0.334283732343465
0.347327744821087,0.281000875169411
0.0719156237319112,0.373871662886813
0.598975006258115,0.851084020920098
NA,0.156546588987112
0.54421574040316,0.5709307664074
0.0176830869168043,0.159053744282573
0.325855709146708,0.760711879003793
0.448743199696764,0.422359162010252
0.661892981734127,0.379892943426967
0.243630311684683,0.191661766497418
0.486706083174795,NA
