# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.141009867656976,0.11120265070349
0.279586359858513,0.9628968865145
0.064277270110324,0.799847888993099
0.198252545902506,0.929841169854626
NA,0.717873161192983
0.0638755541294813,0.253015816910192
NA,0.194861544528976
0.80573650659062,0.657932235859334
0.100987696554512,NA
0.827647091122344,0.62949780235067
0.73732667369768,0.516800390556455
0.737641245592386,0.000260113971307874
0.754360398976132,0.774838432203978
0.584959824569523,0.681523986160755
0.645408452954143,0.355992045020685
0.649269626941532,0.562988288700581
0.680880991742015,0.0496352720074356
0.871716226218268,0.261314582079649
0.00474294414743781,0.493089285446331
0.302240986377001,0.325129268225282
0.677822619909421,0.10019523720257
0.433372696628794,NA
0.192013722844422,0.157526269555092
0.914990335702896,0.412741975625977
0.44908949569799,0.939388375030831
0.0209391752723604,0.951992589281872
0.604317165445536,0.324321961496025
0.347360686631873,0.940100583480671
0.989819445647299,0.379046058747917
0.568942080019042,0.958183672279119
NA,0.930944449501112
0.789335112087429,0.795287660090253
0.612906441790983,0.374449266120791
0.567266612779349,0.173805525992066
0.258513523265719,0.521934465039521
0.875896245473996,0.48591455235146
0.728024880168959,0.587177435168996
0.974950338015333,0.623628485249355
0.110530158504844,0.793262687977403
0.497132256859913,0.436504057608545
0.595941784093156,NA
0.245593005092815,0.608677950687706
0.270535910967737,0.175664220936596
0.66132313455455,0.27891044667922
0.598721602465957,0.454444525763392
0.606677273986861,0.891598224872723
0.279795444570482,0.757072812411934
0.229278762824833,0.573244727449492
0.0559128010645509,0.757861201651394
NA,0.0682257330045104
0.500248098978773,0.375725494930521
0.878511195769534,0.779389346251264
0.942154765827581,0.0200437246821821
0.00953357457183301,0.796642618253827
0.125599299324676,0.288620830979198
0.192954911850393,0.624052480095997
0.813263275194913,0.478533926652744
0.777622196124867,0.348604512866586
0.424855321180075,0.449710447574034
0.923042810056359,0.0661453842185438
0.125270694959909,NA
0.346024101832882,0.913204832933843
0.714254919672385,0.974817086244002
0.700156805571169,0.223917427938432
0.088623313466087,0.548579420661554
0.495785679668188,0.767045456683263
0.157401258358732,0.651862354250625
0.309113467577845,0.459610545542091
0.337174313375726,0.904673028038815
0.187478059437126,0.635298720328137
0.902454518480226,0.935147543204948
0.0985924119595438,0.128189271315932
0.148143465165049,0.99917883425951
0.957901524379849,0.743976994883269
0.379043494816869,0.975538169033825
0.784524465212598,0.795455252751708
0.810973106883466,0.240246229805052
0.643000533105806,0.978046315256506
0.557476423913613,0.0534871118143201
0.605424758512527,0.241270202212036
0.484998364467174,0.486476942664012
0.508919124957174,0.431449205847457
0.629510690458119,0.43291131942533
0.58448873879388,0.104915824020281
NA,0.0636176771949977
0.965038722613826,0.42925517517142
0.170209285570309,0.12319397716783
0.358132219174877,0.0400085104629397
0.545553169213235,0.0283648460172117
0.13286208617501,0.299070507055148
0.937160340836272,0.14327628700994
0.21157477516681,0.0983266409020871
NA,0.0937845925800502
0.715825039893389,NA
0.299364921636879,0.299708500271663
0.13168136565946,0.0794131527654827
0.385456304531544,NA
0.500460490351543,0.602305968059227
0.723403192125261,0.439405550248921
0.727720837108791,0.671387617709115
