# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.202909796964377,0.67431850777939
0.704892949433997,0.376515389885753
0.89198084990494,0.698315025307238
0.703034270787612,0.304273949703202
NA,NA
0.251086557051167,0.44265013653785
0.735971411457285,0.96278799045831
NA,0.555714436108246
0.387855017092079,0.406926051713526
NA,0.663784308359027
0.548422522610053,0.933371698018163
0.721713005565107,0.582696349127218
0.784708296647295,NA
0.11219932558015,NA
0.70263393339701,0.617425721604377
0.641956274863333,0.876463430235162
0.0884446599520743,NA
0.493237101472914,0.717357720946893
0.232692844234407,NA
0.694714090786874,0.114702708786353
NA,0.432987557025626
0.646107794018462,0.118815682595596
0.819940873188898,0.0275375582277775
0.984880435047671,0.64297455502674
NA,0.405236227205023
0.967021467164159,0.993524625198916
0.239132396411151,0.109894653782248
