# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.599264457356185,0.677949570817873
0.403424140997231,0.409920244244859
0.911308020586148,0.99294093856588
0.231048389105126,0.921637154184282
0.168180897133425,0.275513245724142
0.395168420858681,0.450697662774473
0.975919989403337,0.334591830614954
0.409265327034518,0.0433490241412073
NA,0.525810948573053
0.344586877152324,0.183926947647706
0.287088345736265,0.120110367657617
0.972476053750142,0.23462033062242
0.0322701192926615,0.528493941528723
0.260878860251978,0.264750838512555
0.55044772149995,0.497179784346372
0.776049108011648,0.450981188099831
0.639316265005618,0.375421815318987
NA,0.993059362983331
0.0680494694970548,0.389941804576665
0.590420157648623,0.832857098197564
0.115951284999028,0.737289160024375
0.231086374726146,0.281221648678184
0.370463800849393,0.64346102043055
0.389092721045017,0.403448062250391
0.45209472393617,0.374481656588614
0.322086778935045,0.353063229238614
0.159063315950334,0.837847543414682
0.790281071560457,0.391964631387964
0.339099941076711,0.269004283240065
0.575161847751588,0.474699372425675
0.91268791956827,0.670863179024309
0.660398492356762,0.787240299163386
0.741216365247965,0.99230581545271
0.149081877199933,0.482750284252688
0.547058248659596,0.930486655095592
0.397546397056431,0.0120674532372504
0.305327468784526,0.62441526260227
0.875794113846496,0.20123348524794
0.667477074312046,0.551938469987363
0.439452713588253,0.666406126692891
0.887258355040103,0.828248634468764
0.153758030151948,0.0614604419097304
0.62261447077617,0.746830358635634
0.0825766790658236,0.981202023336664
0.334039399400353,NA
0.526472718454897,0.63540464732796
0.055689562112093,0.520986465970054
0.638833651784807,0.419073689728975
0.52026150142774,0.303653246024624
0.526178660336882,0.258687060326338
0.104344687191769,0.933049942133948
0.418622227851301,0.155940301483497
0.671953852754086,0.580333914607763
0.654296878026798,0.58307222975418
NA,0.517832800978795
0.963845078134909,0.257360078161582
0.90302072186023,0.0633107565809041
0.4443312312942,0.512121370993555
0.785904726013541,0.565424894914031
0.532100841868669,0.03950050403364
0.383937780279666,0.340881400275975
0.985778703121468,0.548557109199464
0.982039261842147,0.254719604272395
0.894134025787935,0.632054478628561
0.546752674737945,NA
0.344008594052866,0.530202748952433
0.772707277210429,0.296067054849118
0.834708049427718,0.934495872817934
0.0712826694361866,0.875509921927005
0.0676578099373728,0.677527001826093
0.788834842154756,0.159647983964533
0.354003290645778,0.202655005035922
0.0446326162200421,0.19714908208698
0.451635272242129,0.183634576387703
0.0908087831921875,0.628867288818583
0.0160469035618007,0.52009926061146
0.454981775255874,0.203924545319751
0.1801949783694,0.466051501221955
0.409885159926489,0.0729690999723971
0.00184317352250218,0.0658737083431333
0.721471386263147,NA
0.256246119504794,0.579643684905022
0.783966644201428,0.908875589957461
0.059327935334295,0.253957449924201
0.469461720669642,0.508202496683225
0.754623804008588,0.498300251318142
0.506498921196908,0.473003424005583
0.454768986906856,0.798529031453654
0.0734602410811931,0.960111477412283
0.0837989426217973,0.967819904675707
