# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.196903852978721,0.466211345978081
0.484678652137518,0.270962125621736
0.984098564367741,0.143234224291518
0.33122483198531,NA
0.432017381070182,0.208218384766951
0.486491465009749,0.967760862316936
0.903505777707323,0.737740937853232
0.153200179804116,0.936917933868244
0.872088326374069,0.843144383747131
0.946092663099989,0.0677647010888904
0.75503987306729,0.3218460441567
0.359021036652848,0.322905956767499
0.632949482882395,0.377340502571315
NA,0.256402268772945
0.248811437515542,0.763680581236258
0.640761410351843,0.28052867972292
0.482986392453313,0.0887613936793059
0.561136659933254,0.10712994937785
0.818986788392067,0.481762744486332
0.117510797921568,0.325741264037788
0.416558536468074,0.843831762671471
0.739406041335315,0.630284769460559
0.508869549259543,0.800470981746912
0.921535697998479,0.422112002037466
0.914973090635613,0.390914601273835
0.905329404398799,0.200188607443124
0.350526917725801,0.850828472757712
0.19524575676769,0.577999349217862
0.885870180092752,0.0745145182590932
0.424483683658764,0.927899805130437
0.299918464850634,0.106686447979882
NA,0.20928061963059
0.817940084729344,0.825127240503207
0.964842499000952,NA
0.244101826567203,0.691690740408376
0.272475511301309,0.19209140073508
0.579287231201306,0.722687031375244
0.563640939071774,0.977208634838462
0.427458090241998,0.592006022809073
0.0187104630749673,0.297794355312362
0.141018702182919,0.702327862847596
0.235869915690273,0.639094758313149
0.254096996970475,0.394081101054326
0.508025932824239,0.229816172504798
0.941781043307856,0.531108245719224
0.146890610456467,0.608239599503577
0.827889689942822,0.443823853274807
NA,0.328378302277997
0.24362216424197,0.870182645739987
0.116400920087472,NA
