# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.340277574956417,0.166519931517541
0.804978587664664,0.455897332169116
0.305870600510389,0.278951070504263
0.896983846090734,0.76294318609871
0.892574565950781,0.333265222841874
NA,0.872202982194722
0.00278411875478923,0.722753970185295
0.461855027358979,0.0290050180628896
0.524549045599997,0.82526629907079
0.222995450720191,0.554938782704994
0.45006213337183,0.326381781604141
0.43763501313515,0.5963311328087
0.0345211075618863,0.655255541671067
0.119410631945357,0.979613487608731
0.321813554270193,0.856538101797923
0.623301558196545,0.895128676202148
0.814802026143298,0.413813973544165
0.130317536881194,0.755240140715614
0.000719885341823101,0.946716063423082
0.554568817140535,0.107108613476157
0.842330572195351,0.940485448809341
0.406888257479295,0.893858753610402
0.724187814164907,0.957122795516625
0.417751474305987,0.333443745272234
0.806459373794496,0.601441669976339
0.979575861478224,0.137350473785773
0.692007106263191,0.883688507368788
NA,0.797091831453145
0.435986007330939,0.0768095254898071
0.237710383953527,0.313071686541662
0.230872321175411,NA
0.518597735092044,0.218075708253309
0.709774530259892,0.341086930129677
0.557042300002649,0.514232086017728
0.461718918057159,0.0189843841362745
0.47698416817002,0.737808804260567
0.268693919293582,0.524398707319051
0.903552212985232,0.998805085429922
0.769023710396141,0.418247930007055
0.237003098241985,0.643171584000811
0.353670653654262,0.0317767760716379
0.0393257457762957,0.36826556106098
0.871280389139429,0.835704516619444
0.280854064039886,0.735834715887904
0.160556918941438,0.486881252611056
0.528454100945964,0.169306073104963
0.270825786981732,0.608136589406058
0.0921858916990459,0.42146487836726
0.790153185138479,0.931762896478176
0.315221106866375,NA
0.630456933984533,0.818550042808056
0.0469733783975244,0.275006764568388
0.457903105067089,0.444684089394286
0.303999176016077,0.714554977137595
0.596683392534032,0.414287114981562
0.837204112671316,0.0844170683994889
