# Simulated random data file for batch processing
# timestamp: 2022-05-06 20:27:19
# NJG
# ------------------------

"var_x","var_y"
0.218670720234513,0.427480652462691
0.580508823506534,0.517985730431974
0.999327972531319,0.321786988293752
0.447982845362276,0.0627328502014279
0.197831551777199,0.995057379128411
0.766535695176572,0.110069694463164
0.372922198148444,0.270164946326986
0.199363950174302,0.434960805578157
0.764548538718373,0.870537139708176
0.179250502027571,0.612425275379792
0.643867790233344,0.439970640698448
0.14558764337562,0.613713456783444
0.648845224874094,0.171201530145481
0.92744413157925,0.297961361007765
0.146149688865989,0.610984237398952
0.385906487004831,0.724796255119145
0.479577526217327,0.516695407219231
0.887417458696291,0.823235413990915
0.840576239395887,0.478292274987325
0.902610878925771,0.883348332718015
0.54018085822463,0.238977439235896
0.297874392243102,0.490674715023488
0.839596014004201,0.324879909632728
0.759259508689865,0.744055058574304
0.471479427302256,0.951067631132901
0.351313898107037,0.138669110368937
0.821655051317066,0.345823779935017
0.784549552481622,0.810516698984429
0.151529404101893,0.198683352209628
0.544724723091349,0.513910349691287
0.544262166833505,0.368820597883314
0.865920979063958,0.932774195447564
0.401427788194269,0.523060530424118
0.436885550618172,0.774252290371805
0.727426760364324,0.00685822940431535
0.427137966966256,0.171339165186509
0.713481916580349,NA
0.386584301711991,0.311604551272467
0.672459572320804,0.896272724727169
0.811697608791292,0.994144954020157
0.878521650331095,0.74174906918779
0.660100889159366,0.0987107823602855
0.748752621933818,0.895701845642179
0.103131432086229,0.21661500679329
0.35408835625276,0.53443427151069
0.262683935696259,0.336897616041824
0.321476896293461,0.850640598451719
0.239266840741038,0.61343868682161
0.186813283944502,0.568395220907405
0.762690739007667,0.304202795261517
0.950056717032567,0.910329707199708
NA,0.578769468003884
0.53174677491188,0.842986444244161
0.799002683488652,0.250226739328355
0.239049607887864,0.95868642651476
0.043924848549068,0.783685297239572
0.957853312138468,0.615170533536002
0.749750572955236,0.916142532601953
0.181252263486385,0.238209248986095
0.0858749458566308,0.617620887001976
0.617094464367256,0.245598488952965
0.520534079754725,0.161806309130043
0.849239649716765,0.505480792606249
0.944605382159352,0.0568571898620576
0.181546898558736,0.307842218084261
0.952139761531726,0.738324400037527
0.00866754096932709,0.765656395349652
0.304745186353102,0.0272914867382497
0.4240096823778,0.490149662364274
0.741730156820267,0.968830910976976
0.504637820413336,0.545419563306496
0.00703981914557517,0.416332364315167
0.290498022921383,0.561882165027782
0.224384839646518,0.599258011672646
0.0996384127065539,0.275776022579521
0.881482589058578,0.751282324083149
0.447209061356261,0.263939080527052
0.638223232002929,0.0968782196287066
